time_s,I_L_mot_A
1.1046e-07,-3.226239048800558e-05
1.1047e-07,-2.347969270800558e-05
1.1048e-07,-1.469586575600558e-05
1.1048999999999999e-07,-5.911329136005581e-06
1.1049999999999999e-07,2.8734974059944187e-06
1.1050999999999999e-07,1.1658194113994419e-05
1.1052e-07,2.0442341359997674e-05
1.1053e-07,2.9225519435994423e-05
1.1054e-07,3.800730862799442e-05
1.1055e-07,4.678728945199443e-05
1.1055999999999999e-07,5.556504243599443e-05
1.1056999999999999e-07,6.434014822399442e-05
1.1057999999999999e-07,7.311218751599443e-05
1.1059e-07,8.188074122799768e-05
1.106e-07,9.064539035999443e-05
1.1061e-07,9.940571598399442e-05
1.1062e-07,0.00010816130027999444
1.1062999999999999e-07,0.00011691172411999444
1.1063999999999999e-07,0.00012565656971999444
1.1064999999999999e-07,0.00013439542007999443
1.1066e-07,0.00014312785603999768
1.1067e-07,0.00015185346119999445
1.1068e-07,0.00016057181911999447
1.1069e-07,0.00016928251351999447
1.1069999999999999e-07,0.0001779851269599945
1.1070999999999999e-07,0.00018667924431999447
1.1071999999999999e-07,0.0001953644501599945
1.1073e-07,0.00020404032919999772
1.1074e-07,0.0002127064678799945
1.1075e-07,0.0002213624517599945
1.1076e-07,0.0002300078665599945
1.1076999999999999e-07,0.00023864229971999452
1.1077999999999999e-07,0.00024726533923999453
1.1078999999999999e-07,0.0002558765723999945
1.108e-07,0.0002644755876399977
1.1081e-07,0.00027306197467999454
1.1082e-07,0.00028163532351999456
1.1083e-07,0.00029019522415999453
1.1083999999999999e-07,0.0002987412673199946
1.1084999999999999e-07,0.0003072730447199946
1.1085999999999999e-07,0.0003157901497999946
1.1087e-07,0.00032429217439999776
1.1088e-07,0.00033277871239999456
1.1089e-07,0.0003412493587999946
1.109e-07,0.0003497037093199946
1.1090999999999999e-07,0.00035814135923999466
1.1091999999999999e-07,0.00036656190571999467
1.1092999999999999e-07,0.00037496494603999464
1.1094e-07,0.00038335007935999776
1.1095e-07,0.00039171690495999465
1.1096e-07,0.0004000650232799947
1.1097e-07,0.0004083940345999947
1.1097999999999999e-07,0.0004167035417999947
1.1098999999999999e-07,0.0004249931474399947
1.1099999999999999e-07,0.00043326245495999477
1.1101e-07,0.0004415110705199978
1.1102e-07,0.00044973859967999477
1.1103e-07,0.00045794464887999477
1.1104e-07,0.0004661288258399948
1.1104999999999999e-07,0.0004742907407199948
1.1105999999999999e-07,0.00048243000235999485
1.1106999999999999e-07,0.0004905462223599948
1.1108e-07,0.0004986390129999978
1.1109e-07,0.0005067079869999949
1.111e-07,0.0005147527602399949
1.1111e-07,0.0005227729468399949
1.1111999999999999e-07,0.000530768164839995
1.1112999999999999e-07,0.000538738031359995
1.1113999999999999e-07,0.0005466821659999949
1.1115e-07,0.0005546001890399979
1.1116e-07,0.0005624917219199951
1.1117e-07,0.000570356388799995
1.1118e-07,0.000578193812519995
1.1118999999999999e-07,0.000586003619399995
1.1119999999999999e-07,0.000593785435999995
1.1120999999999999e-07,0.0006015388904799951
1.1122e-07,0.000609263612559998
1.1123e-07,0.0006169592329599952
1.1124e-07,0.0006246253848399951
1.1125e-07,0.0006322617007599951
1.1125999999999999e-07,0.0006398678163199951
1.1126999999999999e-07,0.0006474433685199952
1.1127999999999999e-07,0.0006549879943599953
1.1129e-07,0.0006625013344399981
1.113e-07,0.0006699830293199953
1.1131e-07,0.0006774327218799953
1.1132e-07,0.0006848500561199952
1.1132999999999999e-07,0.0006922346767599953
1.1133999999999999e-07,0.0006995862316799953
1.1134999999999999e-07,0.0007069043698799954
1.1136e-07,0.0007141887417999981
1.1137e-07,0.0007214389991599954
1.1138e-07,0.0007286547946799954
1.1139e-07,0.0007358357849599954
1.1139999999999999e-07,0.0007429816265599955
1.1140999999999999e-07,0.0007500919769199955
1.1141999999999999e-07,0.0007571664976399955
1.1143e-07,0.0007642048502799982
1.1144e-07,0.0007712066987199956
1.1145e-07,0.0007781717079599956
1.1146e-07,0.0007850995458799957
1.1146999999999999e-07,0.0007919898807599956
1.1147999999999999e-07,0.0007988423841999957
1.1148999999999999e-07,0.0008056567277599957
1.115e-07,0.0008124325867599982
1.1151e-07,0.0008191696367599958
1.1152e-07,0.0008258675563599957
1.1153e-07,0.0008325260255599957
1.1153999999999999e-07,0.0008391447265199957
1.1154999999999999e-07,0.0008457233422399958
1.1155999999999999e-07,0.0008522615578799959
1.1157e-07,0.0008587590623199983
1.1158e-07,0.0008652155448399959
1.1159e-07,0.0008716306973199959
1.116e-07,0.000878004212039996
1.1160999999999999e-07,0.000884335785319996
1.1161999999999999e-07,0.000890625114439996
1.1162999999999999e-07,0.000896871899279996
1.1164e-07,0.0009030758408399984
1.1165e-07,0.0009092366422799961
1.1166e-07,0.000915354010479996
1.1167e-07,0.0009214276519999961
1.1167999999999999e-07,0.0009274572771599961
1.1168999999999999e-07,0.0009334425979599962
1.1169999999999999e-07,0.0009393833285599962
1.1171e-07,0.0009452791846799984
1.1172e-07,0.0009511298844799963
1.1173e-07,0.0009569351491199963
1.1174e-07,0.0009626947005999964
1.1174999999999999e-07,0.0009684082645199964
1.1175999999999999e-07,0.0009740755671599964
1.1176999999999999e-07,0.0009796963373999963
1.1178e-07,0.0009852703073999984
1.1179e-07,0.0009907972101599965
1.118e-07,0.0009962767822799966
1.1180999999999999e-07,0.0010017087624799965
1.1181999999999999e-07,0.0010070928911999964
1.1182999999999999e-07,0.0010124289043999966
1.1183999999999999e-07,0.0010177165619999966
1.1185e-07,0.0010229555979999986
1.1186e-07,0.0010281457611999968
1.1187e-07,0.001033291173249999
1.1187999999999999e-07,0.0010383790187999987
1.1188999999999999e-07,0.0010434211049999934
1.1189999999999999e-07,0.0010484133483999935
1.1190999999999999e-07,0.0010533555089999936
1.1192e-07,0.0010582473490000001
1.1193e-07,0.0010630886384
1.1194e-07,0.0010678791428000002
1.1194999999999999e-07,0.0010726186231999988
1.1195999999999999e-07,0.001077306872999994
1.1196999999999999e-07,0.001081943659999994
1.1197999999999999e-07,0.0010865287529999942
1.1199e-07,0.0010910619454000002
1.12e-07,0.0010955430138
1.1201e-07,0.0010999717516
1.1201999999999999e-07,0.0011043479353999989
1.1202999999999999e-07,0.0011086713651999945
1.1203999999999999e-07,0.0011129418365999945
1.1204999999999999e-07,0.0011171591339999946
1.1206e-07,0.0011213230596000003
1.1207e-07,0.0011254334212000001
1.1208e-07,0.001129490020999999
1.1208999999999999e-07,0.0011334926645999949
1.1209999999999999e-07,0.001137441150799995
1.1210999999999999e-07,0.001141335305199995
1.1211999999999999e-07,0.001145174937799995
1.1213e-07,0.0011489598608
1.1214e-07,0.0011526898942
1.1215e-07,0.0011563648601999991
1.1215999999999999e-07,0.0011599845865999955
1.1216999999999999e-07,0.0011635488955999956
1.1217999999999999e-07,0.0011670576193999955
1.1218999999999999e-07,0.0011705105935999956
1.122e-07,0.0011739076448000001
1.1221e-07,0.0011772486186
1.1222e-07,0.0011805333493999993
1.1222999999999999e-07,0.001183761684999996
1.1223999999999999e-07,0.0011869334675999959
1.1224999999999999e-07,0.001190048547199996
1.1225999999999999e-07,0.001193106773799996
1.1227e-07,0.0011961080018000002
1.1228e-07,0.0011990520946
1.1229e-07,0.0012019388987999993
1.1229999999999999e-07,0.0012047682843999963
1.1230999999999999e-07,0.0012075401191999964
1.1231999999999999e-07,0.0012102542631999965
1.1232999999999999e-07,0.0012129105851999965
1.1234e-07,0.0012155089720000001
1.1235e-07,0.001218049279
1.1236e-07,0.0012205314051999994
1.1236999999999999e-07,0.001222955219399997
1.1237999999999999e-07,0.001225320614999997
1.1238999999999999e-07,0.001227627466399997
1.1239999999999999e-07,0.001229875665799997
1.1241e-07,0.0012320651132
1.1242e-07,0.0012341957064000001
1.1243e-07,0.0012362673353999995
1.1243999999999999e-07,0.0012382798967999974
1.1244999999999999e-07,0.0012402378199999984
1.1245999999999999e-07,0.0012421279514999988
1.1246999999999999e-07,0.001243961106799997
1.1248e-07,0.0012457364999999988
1.1249e-07,0.001247452373999999
1.125e-07,0.0012491086547999988
1.1250999999999999e-07,0.001250705260799999
1.1251999999999999e-07,0.001252242109199999
1.1252999999999999e-07,0.0012537191415999992
1.1253999999999999e-07,0.0012551362791999978
1.1255e-07,0.001256493446399999
1.1256e-07,0.0012577905875999992
1.1257e-07,0.0012590276455999993
1.1257999999999999e-07,0.0012602045531999993
1.1258999999999999e-07,0.0012613212547999994
1.1259999999999999e-07,0.0012623776931999992
1.1260999999999999e-07,0.0012633738299999983
1.1262e-07,0.0012643096063999994
1.1263e-07,0.0012651849811999994
1.1264e-07,0.0012659999099999995
1.1264999999999999e-07,0.0012667543643999995
1.1265999999999999e-07,0.0012674482955999996
1.1266999999999999e-07,0.0012680816723999995
1.1267999999999999e-07,0.0012686544747999991
1.1269e-07,0.0012691666611999997
1.127e-07,0.0012696182175999998
1.1271e-07,0.0012700091151999998
1.1271999999999999e-07,0.0012703393427999999
1.1272999999999999e-07,0.0012706088788
1.1273999999999999e-07,0.0012708177076
1.1274999999999999e-07,0.0012709658263999998
1.1276e-07,0.001271053228
1.1277e-07,0.0012710799096
1.1278e-07,0.0012710458568
1.1278999999999999e-07,0.0012709510856000002
1.1279999999999999e-07,0.0012707955900000002
1.1280999999999999e-07,0.0012705793860000002
1.1281999999999999e-07,0.0012703024748000004
1.1283e-07,0.0012699648824000002
1.1284e-07,0.0012695666128000004
1.1285e-07,0.0012691076920000003
1.1285999999999999e-07,0.0012685881384000002
1.1286999999999999e-07,0.0012680079764000004
1.1287999999999999e-07,0.0012673672360000005
1.1288999999999999e-07,0.001266665947200001
1.129e-07,0.0012659041400000005
1.1291e-07,0.0012650818588000004
1.1292e-07,0.0012641991320000005
1.1292999999999999e-07,0.0012632560084000007
1.1293999999999999e-07,0.0012622525336000005
1.1294999999999999e-07,0.0012611887548000008
1.1295999999999999e-07,0.0012600647220000019
1.1297e-07,0.0012588804924000007
1.1298e-07,0.0012576361188000008
1.1299e-07,0.0012563316584000008
1.1299999999999999e-07,0.0012549671712000009
1.1300999999999999e-07,0.001253542731600001
1.1301999999999999e-07,0.001252058405200001
1.1302999999999999e-07,0.0012505142592000025
1.1304e-07,0.001248910363600001
1.1305e-07,0.001247246802800001
1.1306e-07,0.0012455236524000011
1.1306999999999999e-07,0.0012437409968000012
1.1307999999999999e-07,0.0012418989260000012
1.1308999999999999e-07,0.0012399975156000013
1.1309999999999999e-07,0.0012380368644000033
1.1311e-07,0.0012360170680000013
1.1312e-07,0.0012339382164000014
1.1313e-07,0.0012318004068000014
1.1313999999999999e-07,0.0012296037536000013
1.1314999999999999e-07,0.0012273483552000014
1.1315999999999999e-07,0.0012250343088000015
1.1316999999999999e-07,0.0012226617432000038
1.1318e-07,0.0012202307624000015
1.1319e-07,0.0012177414780000016
1.132e-07,0.0012151940172000016
1.1320999999999999e-07,0.0012125884956000017
1.1321999999999999e-07,0.0012099250448000017
1.1322999999999999e-07,0.0012072037832000018
1.1323999999999999e-07,0.0012044248496000044
1.1325e-07,0.0012015883724000019
1.1326e-07,0.001198694486000002
1.1327e-07,0.001195743323200002
1.1327999999999999e-07,0.001192735035600002
1.1328999999999999e-07,0.001189669761600002
1.1329999999999999e-07,0.001186547652800002
1.1330999999999999e-07,0.0011833688548000053
1.1332e-07,0.001180133514800002
1.1333e-07,0.0011768417900000021
1.1334e-07,0.0011734938404000023
1.1334999999999999e-07,0.0011700898260000021
1.1335999999999999e-07,0.0011666299068000022
1.1336999999999999e-07,0.0011631142428000021
1.1337999999999999e-07,0.0011595430156000055
1.1339e-07,0.0011559163864000022
1.134e-07,0.0011522345268000023
1.1341e-07,0.0011484976168000024
1.1341999999999999e-07,0.0011447058364000024
1.1342999999999999e-07,0.0011408593584000023
1.1343999999999999e-07,0.0011369583744000025
1.1344999999999999e-07,0.0011330030772000064
1.1346e-07,0.0011289936424000026
1.1347e-07,0.0011249302616000026
1.1348e-07,0.0011208131348000028
1.1348999999999999e-07,0.0011166424620000026
1.1349999999999999e-07,0.0011124184360000026
1.1350999999999999e-07,0.0011081412612000026
1.1351999999999999e-07,0.0011038111404000068
1.1353e-07,0.0010994282736000028
1.1354e-07,0.0010949928824000028
1.1355e-07,0.0010905051752000028
1.1355999999999999e-07,0.001085965366400003
1.1356999999999999e-07,0.001081373668800003
1.1357999999999999e-07,0.0010767303068000029
1.1358999999999999e-07,0.0010720354960000074
1.136e-07,0.001067289468000003
1.1361e-07,0.001062492448400003
1.1362e-07,0.0010576446572000031
1.1362999999999999e-07,0.001052746336000003
1.1363999999999999e-07,0.001047797713200003
1.1364999999999999e-07,0.0010427990232000032
1.1365999999999999e-07,0.0010377505132000081
1.1367e-07,0.0010326524188000034
1.1368e-07,0.0010275049844000034
1.1369e-07,0.0010223084600000034
1.1369999999999999e-07,0.0010170630884000034
1.1370999999999999e-07,0.0010117691168000033
1.1371999999999999e-07,0.0010064268024000034
1.1372999999999999e-07,0.0010010364059200086
1.1374e-07,0.0009955981782800035
1.1375e-07,0.0009901123794400033
1.1376e-07,0.0009845792729600035
1.1376999999999999e-07,0.0009789991218400035
1.1377999999999999e-07,0.0009733721941200036
1.1378999999999999e-07,0.0009676987576400036
1.1379999999999999e-07,0.0009619790837200091
1.1381e-07,0.0009562134453600037
1.1382e-07,0.0009504021184400037
1.1383e-07,0.0009445453799600038
1.1383999999999999e-07,0.0009386435098000038
1.1384999999999999e-07,0.0009326967896800038
1.1385999999999999e-07,0.0009267055044800039
1.1386999999999999e-07,0.0009206699394800096
1.1388e-07,0.0009145903825600039
1.1389e-07,0.0009084671256000039
1.139e-07,0.0009023004601600039
1.1390999999999999e-07,0.0008960906808400039
1.1391999999999999e-07,0.000889838084360004
1.1392999999999999e-07,0.0008835429691600041
1.1393999999999999e-07,0.0008772056364000101
1.1395e-07,0.0008708263880800041
1.1396e-07,0.000864405529800004
1.1397e-07,0.0008579433671200041
1.1397999999999999e-07,0.0008514402093600041
1.1398999999999999e-07,0.0008448963675200042
1.1399999999999999e-07,0.0008383121540400042
1.1400999999999999e-07,0.0008316878826400106
1.1402e-07,0.0008250238702000042
1.1403e-07,0.0008183204354400044
1.1404e-07,0.0008115778980800043
1.1404999999999999e-07,0.0008047965802800043
1.1405999999999999e-07,0.0007979768057600043
1.1406999999999999e-07,0.0007911189006800044
1.1407999999999999e-07,0.000784223192760011
1.1409e-07,0.0007772900107200043
1.141e-07,0.0007703196857200044
1.1411e-07,0.0007633125512000045
1.1411999999999999e-07,0.0007562689418800045
1.1412999999999999e-07,0.0007491891934800045
1.1413999999999999e-07,0.0007420736456000045
1.1414999999999999e-07,0.0007349226363600114
1.1416e-07,0.0007277365085200046
1.1417e-07,0.0007205156049200046
1.1418e-07,0.0007132602711600047
1.1418999999999999e-07,0.0007059708528000047
1.1419999999999999e-07,0.0006986476984400047
1.1420999999999999e-07,0.0006912911573600047
1.1421999999999999e-07,0.0006839015821600118
1.1423e-07,0.0006764793246800047
1.1424e-07,0.0006690247402400048
1.1425e-07,0.0006615381844000047
1.1425999999999999e-07,0.0006540200150400048
1.1426999999999999e-07,0.0006464705911600049
1.1427999999999999e-07,0.0006388902739200049
1.1429e-07,0.0006312794246000021
1.143e-07,0.0006236384063600049
1.1431e-07,0.000615967585360005
1.1432e-07,0.000608267327880005
1.1432999999999999e-07,0.000600538001360005
1.1433999999999999e-07,0.0005927799745200049
1.1434999999999999e-07,0.000584993618520005
1.1436e-07,0.0005771793053600021
1.1437e-07,0.000569337407760005
1.1438e-07,0.000561468300880005
1.1439e-07,0.000553572360720005
1.1439999999999999e-07,0.000545649964000005
1.1440999999999999e-07,0.0005377014898800051
1.1441999999999999e-07,0.000529727316920005
1.1443e-07,0.0005217278267200022
1.1444e-07,0.0005137034008400051
1.1445e-07,0.0005056544231600051
1.1446e-07,0.0004975812779600051
1.1446999999999999e-07,0.0004894843514000051
1.1447999999999999e-07,0.0004813640297600052
1.1448999999999999e-07,0.0004732207004800052
1.145e-07,0.00046505475300000215
1.1451e-07,0.0004568665773200052
1.1452e-07,0.0004486565648800052
1.1453e-07,0.00044042510768000525
1.1453999999999999e-07,0.00043217259844000527
1.1454999999999999e-07,0.00042389943160000523
1.1455999999999999e-07,0.00041560600288000527
1.1457e-07,0.0004072927082800022
1.1458e-07,0.0003989599445200053
1.1459e-07,0.0003906081100400053
1.146e-07,0.00038223760312000533
1.1460999999999999e-07,0.00037384882464000535
1.1461999999999999e-07,0.00036544217444000536
1.1462999999999999e-07,0.00035701805440000535
1.1464e-07,0.00034857686680000224
1.1465e-07,0.0003401190150800054
1.1466e-07,0.0003316449032400054
1.1467e-07,0.0003231549360000054
1.1467999999999999e-07,0.00031464951836000543
1.1468999999999999e-07,0.0003061290574800054
1.1469999999999999e-07,0.00029759395992000543
1.1471e-07,0.00028904463384000226
1.1472e-07,0.00028048148680000543
1.1473e-07,0.00027190492868000546
1.1474e-07,0.00026331536904000545
1.1474999999999999e-07,0.00025471321760000545
1.1475999999999999e-07,0.0002460988850800055
1.1476999999999999e-07,0.00023747278392000548
1.1478e-07,0.00022883532640000228
1.1479e-07,0.0002201869238000055
1.148e-07,0.00021152799072000553
1.1481e-07,0.00020285893956000552
1.1481999999999999e-07,0.0001941801849200055
1.1482999999999999e-07,0.00018549214064000552
1.1483999999999999e-07,0.00017679522332000552
1.1485e-07,0.0001680898473600023
1.1486e-07,0.00015937642864000554
1.1487e-07,0.00015065538344000555
1.1488e-07,0.00014192712848000555
1.1488999999999999e-07,0.00013319208076000556
1.1489999999999999e-07,0.00012445065728000556
1.1490999999999999e-07,0.00011570327576000556
1.1492e-07,0.00010695035348000232
1.1493e-07,9.819230967200557e-05
1.1494e-07,8.942956220400557e-05
1.1495e-07,8.066252951600557e-05
1.1495999999999999e-07,7.189163053600558e-05
1.1496999999999999e-07,6.311728416400557e-05
1.1497999999999999e-07,5.433990958800558e-05
1.1499e-07,4.5559926036002324e-05
1.15e-07,3.677775299600558e-05
1.1501e-07,2.7993809996005583e-05
1.1502e-07,1.9208516608005584e-05
1.1502999999999999e-07,1.0422292439205582e-05
1.1503999999999999e-07,1.635557263045582e-06
1.1504999999999999e-07,-7.151269182834418e-06
1.1506e-07,-1.5937767140397674e-05
1.1507e-07,-2.4723516927994418e-05
1.1508e-07,-3.350809891199442e-05
1.1509e-07,-4.229109333999442e-05
1.1509999999999999e-07,-5.1072080699994425e-05
1.1510999999999999e-07,-5.9850641519994426e-05
